Timestamp,Topic,Payload
2023-11-14T21:04:31.763993,avr/fcm/location/global_full,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""rel_alt"": -0.03400000184774399, ""abs_alt"": 169.0570068359375}"
2023-11-14T21:04:31.765914,avr/fusion/geo,"{""lat"": 32.80856199015246, ""lon"": -97.15632093895964, ""alt"": 169.04422534936185}"
2023-11-14T21:04:31.767911,avr/fusion/velocity/ned,"{""Vn"": 0.26503899939974446, ""Ve"": -0.1227945313417822, ""Vd"": 0.19432010507225092}"
2023-11-14T21:04:31.769911,avr/fusion/groundspeed,"{""groundspeed"": 0.2921030094508882}"
2023-11-14T21:04:31.770912,avr/fusion/climbrate,"{""climb_rate_fps"": -38.25191268347259}"
2023-11-14T21:04:31.772912,avr/fcm/velocity,"{""vX"": 0.029999999329447746, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:31.775327,avr/fcm/location/local,"{""dX"": 1.4705718755722046, ""dY"": 2.178290605545044, ""dZ"": -7.031445026397705}"
2023-11-14T21:04:31.777453,avr/fcm/location/global,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""alt"": -0.03400000184774399, ""hdg"": 1.7116377353668213}"
2023-11-14T21:04:31.778912,avr/fcm/location/global_full,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""rel_alt"": -0.03400000184774399, ""abs_alt"": 169.0570068359375}"
2023-11-14T21:04:31.780909,avr/fcm/velocity,"{""vX"": 0.029999999329447746, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:31.789942,avr/fcm/location/local,"{""dX"": 1.4704478979110718, ""dY"": 2.1782639026641846, ""dZ"": -7.031120777130127}"
2023-11-14T21:04:31.793918,avr/fcm/location/global,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""alt"": -0.03400000184774399, ""hdg"": 1.6584254503250122}"
2023-11-14T21:04:31.794961,avr/fcm/location/global_full,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""rel_alt"": -0.03400000184774399, ""abs_alt"": 169.0570068359375}"
2023-11-14T21:04:31.796963,avr/fcm/velocity,"{""vX"": 0.03999999910593033, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:31.798961,avr/fusion/hil_gps,"{""time_usec"": 1699400788761366, ""fix_type"": 3, ""lat"": 328085619, ""lon"": -971563209, ""alt"": 169044, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 100, ""satellites_visible"": 13, ""heading"": 132}"
2023-11-14T21:04:31.823630,avr/fcm/location/global,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""alt"": -0.03400000184774399, ""hdg"": 1.6272871494293213}"
2023-11-14T21:04:31.827626,avr/fcm/location/global_full,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""rel_alt"": -0.03400000184774399, ""abs_alt"": 169.05601501464844}"
2023-11-14T21:04:31.831634,avr/vio/position/ned,"{""n"": 144.0845539891322, ""e"": 225.40250729627715, ""d"": -754.4416709447408}"
2023-11-14T21:04:31.838629,avr/fusion/position/ned,"{""n"": 144.0845539891322, ""e"": 225.40250729627715, ""d"": -754.4416709447408}"
2023-11-14T21:04:31.840641,avr/fcm/velocity,"{""vX"": 0.029999999329447746, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:31.843629,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:04:31.845632,avr/fusion/geo,"{""lat"": 32.80856199182355, ""lon"": -97.15632093318942, ""alt"": 169.04441727053575}"
2023-11-14T21:04:31.848633,avr/fcm/location/local,"{""dX"": 1.4703282117843628, ""dY"": 2.1782002449035645, ""dZ"": -7.030879974365234}"
2023-11-14T21:04:31.851756,avr/vio/orientation/eul,"{""psi"": 2.3797875387836203, ""theta"": 0.0026470696358549, ""phi"": 0.026767881873516128}"
2023-11-14T21:04:31.853642,avr/fusion/attitude/euler,"{""psi"": 2.3797875387836203, ""theta"": 0.0026470696358549, ""phi"": 0.026767881873516128}"
2023-11-14T21:04:31.855640,avr/vio/heading,"{""degrees"": 1.533686657857213}"
2023-11-14T21:04:31.857640,avr/vio/velocity/ned,"{""n"": 0.037542029992857974, ""e"": -0.05497861264356926, ""d"": 0.04519277544163945}"
2023-11-14T21:04:31.858641,avr/vio/confidence,"{""tracker"": 5}"
2023-11-14T21:04:31.860640,avr/fusion/attitude/heading,"{""heading"": 1.533686657857213}"
2023-11-14T21:04:31.862640,avr/fusion/velocity/ned,"{""Vn"": 0.037542029992857974, ""Ve"": -0.05497861264356926, ""Vd"": 0.04519277544163945}"
2023-11-14T21:04:31.864640,avr/fcm/location/global,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""alt"": -0.03400000184774399, ""hdg"": 1.6190921068191528}"
2023-11-14T21:04:31.866631,avr/fcm/location/global_full,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""rel_alt"": -0.03400000184774399, ""abs_alt"": 169.05601501464844}"
2023-11-14T21:04:31.868632,avr/fcm/velocity,"{""vX"": 0.019999999552965164, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:31.883692,avr/fcm/attitude/euler,"{""roll"": -0.13224497437477112, ""pitch"": 2.4245431423187256, ""yaw"": 1.6119717359542847}"
2023-11-14T21:04:31.886679,avr/fcm/location/global,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""alt"": -0.03500000014901161, ""hdg"": 1.6119717359542847}"
2023-11-14T21:04:31.888680,avr/fcm/location/global_full,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""rel_alt"": -0.03500000014901161, ""abs_alt"": 169.05601501464844}"
2023-11-14T21:04:31.891630,avr/fcm/velocity,"{""vX"": 0.019999999552965164, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:31.894626,avr/fcm/location/local,"{""dX"": 1.4695316553115845, ""dY"": 2.178138256072998, ""dZ"": -7.0305256843566895}"
2023-11-14T21:04:31.896628,avr/fcm/velocity,"{""vX"": 0.019999999552965164, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:31.900634,avr/fcm/location/global,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""alt"": -0.03500000014901161, ""hdg"": 1.6292426586151123}"
2023-11-14T21:04:31.902686,avr/fcm/location/global_full,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""rel_alt"": -0.03500000014901161, ""abs_alt"": 169.05601501464844}"
2023-11-14T21:04:31.904823,avr/fusion/groundspeed,"{""groundspeed"": 0.06657365743442582}"
2023-11-14T21:04:31.906677,avr/fusion/climbrate,"{""climb_rate_fps"": -8.896197845686725}"
2023-11-14T21:04:31.909637,avr/fcm/location/local,"{""dX"": 1.4691393375396729, ""dY"": 2.1780076026916504, ""dZ"": -7.030204772949219}"
2023-11-14T21:04:31.910679,avr/fusion/hil_gps,"{""time_usec"": 1699400788861958, ""fix_type"": 3, ""lat"": 328085619, ""lon"": -971563209, ""alt"": 169044, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 100, ""satellites_visible"": 13, ""heading"": 153}"
2023-11-14T21:04:31.928114,avr/fcm/hil_gps_stats,"{""num_frames"": 1282}"
2023-11-14T21:04:31.931920,avr/fcm/location/global,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""alt"": -0.03500000014901161, ""hdg"": 1.6294630765914917}"
2023-11-14T21:04:31.936971,avr/fcm/location/global_full,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""rel_alt"": -0.03500000014901161, ""abs_alt"": 169.05601501464844}"
2023-11-14T21:04:31.939385,avr/fcm/velocity,"{""vX"": 0.029999999329447746, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:31.941920,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:04:31.943983,avr/fcm/location/global,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""alt"": -0.03500000014901161, ""hdg"": 1.5976256132125854}"
2023-11-14T21:04:31.945971,avr/fcm/location/global_full,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""rel_alt"": -0.03500000014901161, ""abs_alt"": 169.0550079345703}"
2023-11-14T21:04:31.947993,avr/fcm/velocity,"{""vX"": 0.03999999910593033, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:31.950008,avr/fcm/location/local,"{""dX"": 1.4692097902297974, ""dY"": 2.1779630184173584, ""dZ"": -7.02997350692749}"
2023-11-14T21:04:31.952933,avr/fcm/location/global,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""alt"": -0.03500000014901161, ""hdg"": 1.5804986953735352}"
2023-11-14T21:04:31.954937,avr/fcm/location/global_full,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""rel_alt"": -0.03500000014901161, ""abs_alt"": 169.0550079345703}"
2023-11-14T21:04:31.957107,avr/fcm/velocity,"{""vX"": 0.03999999910593033, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:31.975505,avr/fcm/attitude/euler,"{""roll"": -0.1343098282814026, ""pitch"": 2.4219777584075928, ""yaw"": 1.6062231063842773}"
2023-11-14T21:04:31.979172,avr/fcm/location/global,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""alt"": -0.036000002175569534, ""hdg"": 1.6062231063842773}"
2023-11-14T21:04:31.982121,avr/fcm/location/global_full,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""rel_alt"": -0.036000002175569534, ""abs_alt"": 169.0550079345703}"
2023-11-14T21:04:31.985191,avr/fcm/velocity,"{""vX"": 0.029999999329447746, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:31.989195,avr/fcm/location/local,"{""dX"": 1.4690706729888916, ""dY"": 2.177995204925537, ""dZ"": -7.029662132263184}"
2023-11-14T21:04:31.994126,avr/vio/position/ned,"{""n"": 143.88109994018794, ""e"": 225.47089176500944, ""d"": -754.3612721555594}"
2023-11-14T21:04:31.996123,avr/vio/orientation/eul,"{""psi"": 2.379634499138999, ""theta"": -0.0036943043535275786, ""phi"": 0.02668158522260849}"
2023-11-14T21:04:31.999119,avr/vio/heading,"{""degrees"": 1.5287422239740915}"
2023-11-14T21:04:32.001181,avr/vio/velocity/ned,"{""n"": -1.9351342566927572, ""e"": -0.043739949850211464, ""d"": 0.017926208955004814}"
2023-11-14T21:04:32.003121,avr/vio/confidence,"{""tracker"": 54}"
2023-11-14T21:04:32.005121,avr/fusion/position/ned,"{""n"": 143.88109994018794, ""e"": 225.47089176500944, ""d"": -754.3612721555594}"
2023-11-14T21:04:32.006544,avr/fusion/attitude/euler,"{""psi"": 2.379634499138999, ""theta"": -0.0036943043535275786, ""phi"": 0.02668158522260849}"
2023-11-14T21:04:32.008122,avr/fusion/attitude/heading,"{""heading"": 1.5287422239740915}"
2023-11-14T21:04:32.012125,avr/fcm/location/global,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""alt"": -0.036000002175569534, ""hdg"": 1.6450165510177612}"
2023-11-14T21:04:32.015124,avr/fcm/location/global_full,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""rel_alt"": -0.036000002175569534, ""abs_alt"": 169.0550079345703}"
2023-11-14T21:04:32.017128,avr/fcm/velocity,"{""vX"": 0.019999999552965164, ""vY"": -0.009999999776482582, ""vZ"": 0.0}"
2023-11-14T21:04:32.019174,avr/fcm/location/global,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""alt"": -0.036000002175569534, ""hdg"": 1.6724809408187866}"
2023-11-14T21:04:32.026172,avr/fcm/location/global_full,"{""lat"": 32.8085622, ""lon"": -97.15632079999999, ""rel_alt"": -0.036000002175569534, ""abs_alt"": 169.0550079345703}"
2023-11-14T21:04:32.031464,avr/fcm/location/local,"{""dX"": 1.468826174736023, ""dY"": 2.1776885986328125, ""dZ"": -7.029341697692871}"
2023-11-14T21:04:32.034189,avr/fcm/velocity,"{""vX"": 0.029999999329447746, ""vY"": -0.009999999776482582, ""vZ"": 0.0}"
2023-11-14T21:04:32.038458,avr/fusion/velocity/ned,"{""Vn"": -1.9351342566927572, ""Ve"": -0.043739949850211464, ""Vd"": 0.017926208955004814}"
2023-11-14T21:04:32.041318,avr/fusion/groundspeed,"{""groundspeed"": 1.9356285218602067}"
2023-11-14T21:04:32.043171,avr/fusion/climbrate,"{""climb_rate_fps"": -3.5287742327926974}"
2023-11-14T21:04:32.046120,avr/fusion/geo,"{""lat"": 32.808561973478504, ""lon"": -97.15632092588783, ""alt"": 169.04361328334443}"
2023-11-14T21:04:32.049123,avr/fusion/hil_gps,"{""time_usec"": 1699400788962602, ""fix_type"": 3, ""lat"": 328085619, ""lon"": -971563209, ""alt"": 169043, ""eph"": 20, ""epv"": 5, ""vel"": 1, ""vn"": -1, ""ve"": 0, ""vd"": 0, ""cog"": 100, ""satellites_visible"": 13, ""heading"": 152}"
2023-11-14T21:04:32.051249,avr/fcm/location/global,"{""lat"": 32.8085622, ""lon"": -97.1563209, ""alt"": -0.036000002175569534, ""hdg"": 1.677964448928833}"
2023-11-14T21:04:32.055129,avr/fcm/location/global_full,"{""lat"": 32.8085622, ""lon"": -97.1563209, ""rel_alt"": -0.036000002175569534, ""abs_alt"": 169.0550079345703}"
2023-11-14T21:04:32.057120,avr/fcm/velocity,"{""vX"": 0.029999999329447746, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:32.060173,avr/fcm/location/local,"{""dX"": 1.468899130821228, ""dY"": 2.1774630546569824, ""dZ"": -7.029117584228516}"
2023-11-14T21:04:32.061683,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:04:32.063169,avr/fcm/location/global,"{""lat"": 32.8085622, ""lon"": -97.1563209, ""alt"": -0.036000002175569534, ""hdg"": 1.6534115076065063}"
2023-11-14T21:04:32.065172,avr/fcm/location/global_full,"{""lat"": 32.8085622, ""lon"": -97.1563209, ""rel_alt"": -0.036000002175569534, ""abs_alt"": 169.0540008544922}"
2023-11-14T21:04:32.084318,avr/fcm/velocity,"{""vX"": 0.029999999329447746, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:32.089712,avr/fcm/attitude/euler,"{""roll"": -0.1288846731185913, ""pitch"": 2.423962354660034, ""yaw"": 1.598294973373413}"
2023-11-14T21:04:32.091711,avr/fcm/location/global,"{""lat"": 32.8085622, ""lon"": -97.1563209, ""alt"": -0.036000002175569534, ""hdg"": 1.5860378742218018}"
2023-11-14T21:04:32.094769,avr/fcm/location/global_full,"{""lat"": 32.8085622, ""lon"": -97.1563209, ""rel_alt"": -0.036000002175569534, ""abs_alt"": 169.0540008544922}"
2023-11-14T21:04:32.096991,avr/fcm/velocity,"{""vX"": 0.029999999329447746, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:32.101704,avr/fcm/location/local,"{""dX"": 1.4684525728225708, ""dY"": 2.1774535179138184, ""dZ"": -7.028801918029785}"
2023-11-14T21:04:32.104977,avr/fcm/velocity,"{""vX"": 0.029999999329447746, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:32.108704,avr/fcm/location/global,"{""lat"": 32.8085622, ""lon"": -97.1563209, ""alt"": -0.03700000047683716, ""hdg"": 1.5595437288284302}"
2023-11-14T21:04:32.110765,avr/vio/position/ned,"{""n"": 143.96082042568597, ""e"": 225.37562516025827, ""d"": -754.4406242379462}"
2023-11-14T21:04:32.111712,avr/vio/orientation/eul,"{""psi"": 2.3792471360394334, ""theta"": 0.0034592373840659214, ""phi"": 0.025754140636948242}"
2023-11-14T21:04:32.117747,avr/fcm/location/global_full,"{""lat"": 32.8085622, ""lon"": -97.1563209, ""rel_alt"": -0.03700000047683716, ""abs_alt"": 169.0540008544922}"
2023-11-14T21:04:32.119778,avr/fusion/position/ned,"{""n"": 143.96082042568597, ""e"": 225.37562516025827, ""d"": -754.4406242379462}"
2023-11-14T21:04:32.121756,avr/fusion/hil_gps,"{""time_usec"": 1699400789063409, ""fix_type"": 3, ""lat"": 328085619, ""lon"": -971563209, ""alt"": 169043, ""eph"": 20, ""epv"": 5, ""vel"": 1, ""vn"": -1, ""ve"": 0, ""vd"": 0, ""cog"": 100, ""satellites_visible"": 13, ""heading"": 152}"
2023-11-14T21:04:32.123703,avr/vio/heading,"{""degrees"": 1.4756035634835}"
2023-11-14T21:04:32.124709,avr/fusion/attitude/euler,"{""psi"": 2.3792471360394334, ""theta"": 0.0034592373840659214, ""phi"": 0.025754140636948242}"
2023-11-14T21:04:32.126758,avr/fusion/geo,"{""lat"": 32.808561980666745, ""lon"": -97.15632093605969, ""alt"": 169.0444068039223}"
2023-11-14T21:04:32.129702,avr/vio/velocity/ned,"{""n"": 0.9396870930989584, ""e"": -0.014623006184895834, ""d"": 0.0006357828776041083}"
2023-11-14T21:04:32.137010,avr/vio/confidence,"{""tracker"": 1}"
2023-11-14T21:04:32.138766,avr/fusion/attitude/heading,"{""heading"": 1.4756035634835}"
2023-11-14T21:04:32.141765,avr/fcm/location/local,"{""dX"": 1.4680867195129395, ""dY"": 2.177361011505127, ""dZ"": -7.028496265411377}"
2023-11-14T21:04:32.142755,avr/fcm/velocity,"{""vX"": 0.019999999552965164, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:32.144755,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:04:32.146708,avr/fcm/location/global,"{""lat"": 32.8085622, ""lon"": -97.1563209, ""alt"": -0.03700000047683716, ""hdg"": 1.5531768798828125}"
2023-11-14T21:04:32.148490,avr/fcm/location/global_full,"{""lat"": 32.8085622, ""lon"": -97.1563209, ""rel_alt"": -0.03700000047683716, ""abs_alt"": 169.0540008544922}"
2023-11-14T21:04:32.149962,avr/fcm/velocity,"{""vX"": 0.019999999552965164, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:32.151707,avr/fcm/location/global,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""alt"": -0.03700000047683716, ""hdg"": 1.5589064359664917}"
2023-11-14T21:04:32.153755,avr/fcm/location/global_full,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""rel_alt"": -0.03700000047683716, ""abs_alt"": 169.0540008544922}"
2023-11-14T21:04:32.155701,avr/fcm/location/local,"{""dX"": 1.467225193977356, ""dY"": 2.177262783050537, ""dZ"": -7.0281662940979}"
2023-11-14T21:04:32.156705,avr/fusion/velocity/ned,"{""Vn"": 0.9396870930989584, ""Ve"": -0.014623006184895834, ""Vd"": 0.0006357828776041083}"
2023-11-14T21:04:32.158701,avr/fusion/groundspeed,"{""groundspeed"": 0.939800864676477}"
2023-11-14T21:04:32.158701,avr/fusion/climbrate,"{""climb_rate_fps"": -0.12515385945636873}"
2023-11-14T21:04:32.178021,avr/fcm/location/global,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""alt"": -0.03700000047683716, ""hdg"": 1.589719533920288}"
2023-11-14T21:04:32.180014,avr/fcm/location/global_full,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""rel_alt"": -0.03700000047683716, ""abs_alt"": 169.05300903320312}"
2023-11-14T21:04:32.181018,avr/fcm/velocity,"{""vX"": 0.019999999552965164, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:32.183017,avr/fcm/attitude/euler,"{""roll"": -0.13414819538593292, ""pitch"": 2.414302110671997, ""yaw"": 1.600770354270935}"
2023-11-14T21:04:32.184017,avr/fcm/location/global,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""alt"": -0.03700000047683716, ""hdg"": 1.6015812158584595}"
2023-11-14T21:04:32.185021,avr/fcm/location/global_full,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""rel_alt"": -0.03700000047683716, ""abs_alt"": 169.05300903320312}"
2023-11-14T21:04:32.186018,avr/fcm/velocity,"{""vX"": 0.029999999329447746, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:32.188016,avr/fcm/location/local,"{""dX"": 1.4667754173278809, ""dY"": 2.1773598194122314, ""dZ"": -7.027942657470703}"
2023-11-14T21:04:32.226225,avr/fcm/location/global,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""alt"": -0.03700000047683716, ""hdg"": 1.5807629823684692}"
2023-11-14T21:04:32.228266,avr/fcm/location/global_full,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""rel_alt"": -0.03700000047683716, ""abs_alt"": 169.05300903320312}"
2023-11-14T21:04:32.230265,avr/fusion/hil_gps,"{""time_usec"": 1699400789165020, ""fix_type"": 3, ""lat"": 328085619, ""lon"": -971563209, ""alt"": 169044, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 100, ""satellites_visible"": 13, ""heading"": 147}"
2023-11-14T21:04:32.231266,avr/fcm/velocity,"{""vX"": 0.03999999910593033, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:32.233396,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:04:32.234603,avr/fcm/location/local,"{""dX"": 1.4665621519088745, ""dY"": 2.177366256713867, ""dZ"": -7.027579307556152}"
2023-11-14T21:04:32.236222,avr/fcm/location/global,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""alt"": -0.03800000250339508, ""hdg"": 1.5710217952728271}"
2023-11-14T21:04:32.238229,avr/fcm/location/global_full,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""rel_alt"": -0.03800000250339508, ""abs_alt"": 169.05300903320312}"
2023-11-14T21:04:32.240272,avr/fcm/velocity,"{""vX"": 0.029999999329447746, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:32.242446,avr/vio/position/ned,"{""n"": 144.0705102789306, ""e"": 225.37308681501696, ""d"": -754.439936245372}"
2023-11-14T21:04:32.253838,avr/vio/orientation/eul,"{""psi"": 2.3781195588740367, ""theta"": 0.004180533484284238, ""phi"": 0.023469639694153045}"
2023-11-14T21:04:32.258130,avr/vio/heading,"{""degrees"": 1.3447113011676777}"
2023-11-14T21:04:32.259835,avr/fusion/position/ned,"{""n"": 144.0705102789306, ""e"": 225.37308681501696, ""d"": -754.439936245372}"
2023-11-14T21:04:32.261886,avr/vio/velocity/ned,"{""n"": 0.8776671904370301, ""e"": 0.20650992716165412, ""d"": -0.07779974686472044}"
2023-11-14T21:04:32.262837,avr/fusion/attitude/euler,"{""psi"": 2.3781195588740367, ""theta"": 0.004180533484284238, ""phi"": 0.023469639694153045}"
2023-11-14T21:04:32.264836,avr/fusion/attitude/heading,"{""heading"": 1.3447113011676777}"
2023-11-14T21:04:32.265874,avr/fcm/location/global,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""alt"": -0.03800000250339508, ""hdg"": 1.6165879964828491}"
2023-11-14T21:04:32.266879,avr/vio/confidence,"{""tracker"": 0}"
2023-11-14T21:04:32.268840,avr/fusion/geo,"{""lat"": 32.808561990557266, ""lon"": -97.15632093633072, ""alt"": 169.04439992355634}"
2023-11-14T21:04:32.269841,avr/fcm/location/global_full,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""rel_alt"": -0.03800000250339508, ""abs_alt"": 169.05300903320312}"
2023-11-14T21:04:32.270839,avr/fcm/velocity,"{""vX"": 0.019999999552965164, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:32.272836,avr/fcm/location/local,"{""dX"": 1.466137170791626, ""dY"": 2.177327871322632, ""dZ"": -7.027353763580322}"
2023-11-14T21:04:32.273835,avr/fcm/location/global,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""alt"": -0.03800000250339508, ""hdg"": 1.650182843208313}"
2023-11-14T21:04:32.274834,avr/fcm/location/global_full,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""rel_alt"": -0.03800000250339508, ""abs_alt"": 169.05300903320312}"
2023-11-14T21:04:32.275834,avr/fcm/velocity,"{""vX"": 0.019999999552965164, ""vY"": -0.009999999776482582, ""vZ"": 0.0}"
2023-11-14T21:04:32.277339,avr/fcm/location/home,"{""lat"": 32.808560799999995, ""lon"": -97.1563209, ""alt"": 0.0}"
2023-11-14T21:04:32.277834,avr/fcm/location/home_full,"{""lat"": 32.808560799999995, ""lon"": -97.1563209, ""rel_alt"": 0.0, ""abs_alt"": 169.09100341796875}"
2023-11-14T21:04:32.302293,avr/fcm/attitude/euler,"{""roll"": -0.13015435636043549, ""pitch"": 2.424906015396118, ""yaw"": 1.6684321165084839}"
2023-11-14T21:04:32.304277,avr/fcm/location/global,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""alt"": -0.03800000250339508, ""hdg"": 1.6954416036605835}"
2023-11-14T21:04:32.307243,avr/fcm/location/global_full,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""rel_alt"": -0.03800000250339508, ""abs_alt"": 169.05300903320312}"
2023-11-14T21:04:32.309242,avr/fcm/velocity,"{""vX"": 0.019999999552965164, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:32.311277,avr/fusion/velocity/ned,"{""Vn"": 0.8776671904370301, ""Ve"": 0.20650992716165412, ""Vd"": -0.07779974686472044}"
2023-11-14T21:04:32.313286,avr/fusion/groundspeed,"{""groundspeed"": 0.9016352073793158}"
2023-11-14T21:04:32.314590,avr/fusion/climbrate,"{""climb_rate_fps"": 15.314880170320217}"
2023-11-14T21:04:32.316280,avr/fcm/location/local,"{""dX"": 1.4657254219055176, ""dY"": 2.1771750450134277, ""dZ"": -7.02712869644165}"
2023-11-14T21:04:32.317279,avr/fusion/hil_gps,"{""time_usec"": 1699400789265808, ""fix_type"": 3, ""lat"": 328085619, ""lon"": -971563209, ""alt"": 169044, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 100, ""satellites_visible"": 13, ""heading"": 134}"
2023-11-14T21:04:32.318277,avr/fcm/location/global,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""alt"": -0.03800000250339508, ""hdg"": 1.694989562034607}"
2023-11-14T21:04:32.319265,avr/fcm/location/global_full,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""rel_alt"": -0.03800000250339508, ""abs_alt"": 169.052001953125}"
2023-11-14T21:04:32.321294,avr/fcm/velocity,"{""vX"": 0.029999999329447746, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:32.322281,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:04:32.351426,avr/fcm/location/local,"{""dX"": 1.46542489528656, ""dY"": 2.1769628524780273, ""dZ"": -7.02684211730957}"
2023-11-14T21:04:32.353427,avr/fcm/location/global,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""alt"": -0.03800000250339508, ""hdg"": 1.605878233909607}"
2023-11-14T21:04:32.354431,avr/fcm/location/global_full,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""rel_alt"": -0.03800000250339508, ""abs_alt"": 169.052001953125}"
2023-11-14T21:04:32.356429,avr/fcm/velocity,"{""vX"": 0.029999999329447746, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:04:32.357427,avr/fcm/location/global,"{""lat"": 32.808562099999996, ""lon"": -97.1563209, ""alt"": -0.039000000804662704, ""hdg"": 1.5607335567474365}"
